1/1	As always, I'll listen to the educated people in the health fields. They aren't in the business of killing off the population with a vaccine.
1/1	As always, they purposely follow health pages to promote conspiracy propaganda. One has to wonder about the mental well-being of someone who purposely trolls pages they don't agree with. You won't find me following anti-vaxx pages but I'm supposedly the one being paid to speak my mind in defense of the health pages that I agree with. Funny how that works.
0/0	As an Adult my health decisions are mine and no one else business .I will not be getting Vaccinated.
0/0	As an Adult...thankfully I have never had to take a vaccine...Not going to start now...I trust my immune system.
1/1	As an American I can tell you Moderna is the best vaccine, it has the least number of breakthrough cases here
0/0	As an Anri-Vaxxer, I will only feel victorious when the people that were responsible for this blunder are brought to justice.
0/0	As an anti...I might get one in a few years..boo me
1/1	As an autistic man, it infuriates me to an unbelievable degree that many parents refuse to get their kids vaccinated because they’d rather risk their kids die from a serious illness than be autistic (vaccines DO NOT cause autism by the way).
1/1	As an autistic person with allergies who actually went into anaphylactic shock as a reaction to a COVID vaccine, I don't understand why people could possibly be anti-vax. I went to get my shot and had a reaction. The doctors gave me an epi-pen on site before I was rusehd off to the hospital where I was held under observation and given some additional meds, and was clear to go home in a couple of hours. I felt completely back to normal in two days. Yes, this is a serious reaction and it can be really scary, but you know what I think is scarier? All the lasting side-effects that the diseases can give you, or dying of them. I have a friend who used to run marathons and had COVID early on in the pandemic. She's still recovering and gets short of breath walking up the stairs. That's a much worse outcome to me than what I went through. All in all, I'm currently in a special medical program here for people who had a severe reaction but want to get fully vaccinated safely, and I refuse to let people try and use my experience with vaccines as an argument that GETTING SICK and DYING or suffering LONG LASTING COMPLICATIONS is somehow BETTER than running the small risk of feeling bad for a couple of days. And thats not even adressing the hate people have against autism! Vaccines don't cause autism, it's been debunked again and again. And even if they did, are you telling me you hate me so much you'd rather let your kids potentially suffer or die of a completely preventable disease? Because if that's your stance I don't even know where to start. And those allergies I meantioned? I'd much rather deal with those than with the measles or polio or COVID. Anyone who'd like to debate this with me I'd LOVE to hear your stance and arguments.
1/1	As an average vaccinated person starts to reduce and clears the viable virus much faster than the average unvaccinated person.
0/0	As an emergency nurse I’ve triaged patients with complications of this vaccine rollout.. I have told my workplace I’ll be resigning if and when it becomes mandatory.. and I don’t believe in coercion to take vaccines.. we are supposed to allow our patients to have informed consent and respect a patient’s decision, but we don’t have that ourselves….if you want it, have it, but don’t force those of us who have made the choice it’s not for us.
1/1	As an epidemiologist, I loved this. Is clear now that we will have to learn to live with the Covid. And sadly some many factors that helped for the Smallpox are long gone. We can only hope we can learn from this because is a matter of time for the next time.
0/0	As an essential worker, my life was never going to change in the pandemic, and I knew I was going to get COVID no matter what. Now I think I’ve got the antibodies, so why would I take a risk on the vaccine?
1/1	As an immunocompromised person, I very happily received my 4th COVID vaccine. Since many others don’t care about protecting me…gotta do everything I can to protect myself!
1/-1	As an older teenager I got Pfizer. I experienced multiple common side effects (Sore arm, within minutes being a lot more tired then normal and a small headache). After two or three days I was feeling back to normal and the headache was gone when I woke up the next morning.
1/1	As an under-30 who’s had a jab, this doesn’t concern me. There are always gonna be risks but I’d rather a 1 in a million chance of getting a blood clot than not have a 90% effective vaccine being administered at large.
0/0/0/0	As an unvaccinated 51 y.o. who has contracted Covid twice over the past 3 years (alpha and omicron), I am offended that people in their 50s are considered vulnerable. Natural immunity works great when you take good care of yourself.
1/-1	As bad as a mandated #CovidVaccine would be, they could instead penalize people for not taking the vaccine
1/1	As cases of respiratory viruses continue to decline, I would like to thank you for playing your part in getting us safely through this season. Remember, vaccines save lives.
0/1	As concerning as vaccine injury might be, I feel like this same very concerned crowd were also the loudest voices saying “it’s just a flu, calm down”
0/0	As corporate “journalists” begin to suffer from the clot shots, their TV bosses demand they blame anything BUT THE COVID VACCINES on air to keep Big Pharma happy.
0/0	As each day goes on, I am beyond thankful to myself for not being forced into taking a #Covid19Vaccine Like it’s clearly all unravelling.
0/1	As everybody’s immune system responds differently to the vaccine, it is very likely some people gain no protection despite being vaccinated. But thankfully, this is rare, and less than 10% of recipients gain no protection.
1/1	As far as known, vaccin works full between 14/30 days. Pfiser is the best. The sicker you get, the better your imune systeem accept the vaccin. You still can get Covid, and spread it too, you only can't get so sick to be hospitalised.
0/0	As for me and my children. No thanks we will pass on an untested rushed vaccine with little to no information or liability. Nah fk that..
0/0	As for me and my household, it's a NO NO to VACCINE.
0/0/0	As for me and my household, we shall not take this V.
0/0	As for the genetic therapy misleadingly called a vaccination
1	As for the risk of vaccines, the risk of any serious adverse effect from the vaccines is far lower than the risk of death from covid-19 in any age group And we have far more idea of the risk of long term adverse effects from the vaccines than we do long-term effects of covid-19
1/-1	As for the unvaccinated getting myocarditis after covid infection, they also get the same treatment but for severe cases, an implant of a medical device called ICD may be required. As a matter of fact, AP News reported that myocarditis is often mild contrary to online claims like yours. A patient just needs enough rest and medication to make the symptoms of myocarditis to go away after a few months.
0/0	As if the unvaxxed are a problem when it's the vaxxed running around infecting people. Better off not getting it
0/0	As it turns out, the side effects can be deadly.
0/0/0/0/0/0/0	As long as I am alive, nobody is getting this C-vaccine in me.
0/0	As long as I am alive, nobody is getting this vaccine in me.
0/0	As long as covid proves to be a niche market, the highly paid experts, publicists and smooth talkers will strip mine it for every cent for as long as they can
1/-1	As long as it is free for everyone, and NOT just the people you deem as "needy". We all need this vaccine to be free, if the virus is even as remotely as dangerous as claimed.
1/1	As long as it protects you from the virus, ie you don't die or get hospitalized, the vaccine has done it's job
1/1	As long as it protects you from the virus, ie you don't die or get hospitalized, the vaccine has done it's job.
0/0	As long as i’m given the right to file a lawsuit should any serious side-effects occur i’ll gladly take it ASAP. If neither moderna or pfizer can promise that then sorry, no dice. I won’t pay money out of my own pocket to take something which has clearly been rushed and statistically speaking is no more effective at preventing infection than my own immune system is.
1/1	As long as my grandparents get it as soon as possible, I'll be happy, I'm young and I would be fine to wait as long as possible, I just want my grandparents to have it so they can leave their house, all 4 of them have become really upset this year. This year was my maternal grandparents 50th Anniversary and they planned this big party and no once could go, I just want them to be safe and happy more than anyone
1/1	As long as not from China
0/0/0/0	As long as the companies making the vaccines are shielded by a no liability clause, nobody should take the vaccine. ANY company should be held responsabile for the product or service it provides
0/0	As long as these huge pharmaceutical companies are making bank off the vaccine and Faulci is pushing the vaccines and getting a 350,000 retirement a year, there will BE never ending booster shots.
0/0	As long as these remain “theories” I will continue to decline the jab.
1/1	As long as they're safe. They have to be safe while you rush through to get them out!
1/1	As made apparent by some of the comments, we have a strange amount of anti vaxxers in society. It’s surprising considering that without vaccines and modern medicine, many of us wouldn’t have made it to adulthood. Try not to let conspiracies override commonsense.
0/0	As more data comes out is anyone else so grateful everyday that you didn’t take the vaccine?
0/-1	As much as $989 million could accrue to Facebook and Instagram alone, largely from advertising targeting the 38·7 million followers of anti-vaccination accounts.
1/-1	As much as I recommend the vaccine I applaud you and support your decision, nobody should be forced to take it and you have to do what you believe is the right thing for you no matter what anyone else thinks or says.
0/0	As much as I'm glad that a vaccine is being used. I'm scared about the long-term health effects of a rushed vaccine.
1/1	As of 30/01/22, 4% of 5-11 year olds in France have received at least one vaccine (60% in Spain) and each week approximately 500 children and adolescents aged 1 to 17 are hospitalised for COVID-19, 200 of whom are aged 5-11. The vaccine is safe and effective, protect yourself, Omicron is not a cold!
1/1	As of April 18 I'll be 2 months fully vaccinated. Still feeling good. Wish the vaccine could have gotten rid of allergies. Maybe given me some more arms since I'm a Pharmacy Technician and we are SLAMMED daily between doing Covid testing, Covid vaccines and our normal every day stuff. Even fully staffed we struggle
0/0	As of January 28, there have been 23,149 deaths, 26,283 life-threatening adverse events, 41,163 cases of permanent disability, and over 241,000 hospitalizations and ER visits following COVID-19 vaccination reported to the Vaccine Adverse Event Reporting System.
0/0/0	As of last night, I know personally of 18 people who have covid. Only 2 of them were not vaccinated. Make of that what you will
1	As of now this is just a giant anti-vaxxer street party, not much more. By Monday, most of the reasonable people will have gone home and then the real work begins for the police to clear out the diehards.
1/1	As of today, @nycHealthy has confirmed 523 cases of #measles since October. The MMR vaccine is the best and safest way to prevent this dangerous disease
1/-1	As of today, all 27 MS expressed support for our common EU vaccines approach.
0/0	As opposed to the rabid vaxxers, who have complete faith in the government as if they’ve only ever had our best interests at heart, or in the FDA as if a large percentage of medicines get recalled? These people can’t even make sunscreen without discovering years later they contain dangerous chemicals.
0/0	As predicted, they have been telling the public that we must start planning for a "permanent pandemic". That alone should let you know its a hoax. But of course, nothing sets the masses off course from being obedient serfs
1/1	As pro-vaccine as I am I understand how important immunizations are and I am up to date with all of mine, I know about all the science
0/0	As safe as the Titanic .
1/1	As scientist and medical professionals have been saying since before this started: there is no single magic bullet. Epidemiology consists of multiple layers of protection, each of which reduces one or more of the risk of infection, transmission, or severity
0/0	As somebody who has been working in the pharmaceutical industry for 5+ years and the last 4 of it in Clinical Trials. There's a reason why it takes 4yrs to get approved and for that reason i'm bowing out of taking the vaccine for at least a year.
1	As someone in education I'd feel its irresponsible not to try my beat to keep the kids safe
1/1/1/1	As someone said, it's not about you, it's about us. We are in a pandemic and we are trying to save our species. I also don't get why ANYONE would risk ending up in the hospital on a ventilator and then spending the rest of their lives paying hospital bills.
0/0	As someone who already had COVID. Why would I get the vaccine? When, 1. Getting COVID twice is very rare. 2. Even if you get COVID, your chances of dying are like 0.000001%. 3. I got a negative test and am no longer contagious.
1/1	As someone who got the vaccine and someone who loves pop culture, I think of the vaccine and virus in terms of old western movies. Imagine there is a bounty, and a bounty hunter sees a wanted poster for the bounty. People see the warrant as well then see the actual person from the bounty and immediately know that’s the person to stop. That’s basically more or less how the vaccine works against the virus and how your body more or less responds when coming into contact with the actual virus
1/1	As someone who had blood clots in my legs in my early 20s from birth control pills, I'll take any vaccine you'll give me.
1/1	As someone who had covid last year pretty bad, and also has bad allergies to normal things and medications I still chose to take the risk and get vaccinated. Thankfully no allergies to the vaccine and I’m so glad I got it. I would rather take a risk of having an allergic reaction to that than ever having covid like I did last year. It was so scaring not feeling like I could breathe and not knowing if I would wake up. I unfortunately have trumpanzees in my family who think it’s horrible that my immediate family got vaccinated even though they had covid last year as well but still deny it’s real
1/1	As someone who had one of the more serious side-effects of the Pfizer I will say that that experience was a bit rattling. However I will take that and the overnight stay it caused if it means we can get over this whole thing sooner.
0/0/0/0/0/0	As someone who had very serious side effects from the jab, if I could go back, I would not take it again.
1/1	As someone who has a lot of fear and anxiety about keeping my loved ones alive I can understand how she got pulled in. The anti-vax movement feeds into the fears that some people already have, and fear driven mind control is very hard to reverse once it's been instilled for any length of time. This woman is showing a lot of strength in admitting she was wrong and she's trying to tell us how this happens so more people don't get pulled in. We should give people a chance to learn and grow, if we constantly condemn people for their past mistakes we're only teaching them that it's not worth trying to learn more or change for the better.
1/1	As someone who has a loved one in the healthcare field, the thought of them becoming infected with COVID is truly frightening. The sacrifices they have made and continue to make are immeasurable, and I am so grateful for their unwavering dedication to their patients. By getting the vaccine, I am not only protecting myself, but I am also helping to reduce the burden on our healthcare workers. The vaccine is our best defense against this virus, and I believe it is our civic duty to do everything in our power to slow its spread. So yes, I am pro-vaccine, and I urge everyone to join me in getting vaccinated as soon as possible. Together, we can beat this thing.
0/1	As someone who has first hand experience of this, I’d say it’s frustrating to watch people who make decisions to not get vaccinated based on falsehoods.
0/0	As someone who has had COVID twice I will pass...It’s the same as the flu shot it’s a choice I don’t pass judgement on those that vaccinate because it’s their body their choice...we never judged those who decline a flu shot so why judge about COVID! I have a child that had severe allergic reaction to flu shot the one time we said yes and I say no to COVID....don’t let’s others decision to vax or not vax be what makes your decision do it for yourself!
1/1	As someone who has had covid and the vaccines , the vaccines where a walk in the park compared to natrual infection. Colleagues who had a wordr natrual infection had more nastier vaccine symptoms. It just depends on your immune system in regards to both
0/1	As someone who has had the vaccine and also has intense anxiety around their health and covid, I cringed so much when Hannah said "how can you be sure it wouldnt have happened anyway" and "it's not zero though" like what else caused it if it wasn't the vaccine ??
0/0	As someone who has made a lot of stupid mistakes in my life I have to say not taking these poisonous jabs was possibly the best decision I ever made.
1/1	As someone who has recovered from COVID-19, I can attest to the importance of getting vaccinated. Trust me, it's not worth taking the risk of getting sick again.
1/1	As someone who has still not had their sense of smell 100% return since having covid, these anti vax people anger me. Thats something that I now have to deal with for the rest of my life.
1/1/1	As someone who has studied viruses and worked in research labs on other coronaviruses like MERS-cov and SARS-cov, it makes me laugh to hear Erika say "that's not a risk she's willing to take" because the risks of the disease are far more dangerous than the worst risks of the vaccine.
0/0	As someone who hasn't had ANY covid jabs I can say it's been very strange. I've never known so many people to have colds and flu! I haven't caught so much as a sniffle
0/0/0/0/0/0	As someone who hasn't had ANY covid jabs I can say it's been very strange. I've never known so many people to have colds and flu! I haven't caught so much as a sniffle. The family that gave me a hard time about not having the jab aren't saying anything now.
1/1	As someone who relies on herd immunity due to severe chronic autoimmune illness, thank you so much for this video. Please, everyone who can, who is healthy and able, please get vaccinated! You are saving the lives of those you don't even know !
1/1	As someone who wants myself and my family to take the vaccine, I welcome this news.
1/1	As someone who was BORN with almost no IGG immunity, vaccinations saved my life.
0/0	As someone with autoimmune diseases I am concerned about the risk of getting endless boosters since the last thing I need are MORE autoimmune issues. I've had three vaccines and I still got omicron so I think I'm done with the vaccines.
1/0	As someone with disability and no immune system, I probably can't get the vaccine since I'm unable to get the flu shot. I've been self isolating on and off for six years. Ive only left my house about a handful of times. We should be listening to people who know about these things. Thank you to the man who said getting the vaccine not for themselves but people they don't know; that's people like me. We are all scared. Please think of others and not just yourself.
1/1	As soon as I can get this vaccine I will be rolling up my sleeve. A day or two of flu like symptoms is better than 3 weeks on a ventilator.
1/1	As soon as I can, I will be vaccinated. The only way to deal with this pandemic right now. Thank you for your engagement
1/1	As soon as I can, I will be vaccinated. The only way to deal with this pandemic right now. Thank you for your engagement.
1/1	As soon as I can, yes. Obviously immunocompromosed, elderly, and frontline workers come first but I’ve been in quarantine three times this year. I’m sick of it.
1/1	As soon as I can. I can't afford to die/get severe complications from Covid-19. I am 51 and I need it! 2 friends have several severe complications from having it.
1/1	As soon as it’s available on the NHS, I will be happy to have it.
1/1	As soon as it’s opened up to cancer patients here in Alberta you can bet I will be getting this vaccine with no concerns!
1/1	As soon as my governor said that essential workers would be able to get the Covid vaccine, I hurried to the website to book my vaccine appointment. Tomorrow, I will have reached immunity from the Johnson and Johnson Vaccine.
1/1	As soon as people can’t get on a plane to Benidorm without a vaccine you’ll see a dramatic increase in the uptake.
1/1	As soon as the vaccine is deemed safe to use and available to me, I will take it in a heartbeat.
1/1	As soon as they say I can take mine I’ll gladly go get it.
1/1	As soon as you get a chance for vaccination, don’t pause, don’t dawdle but rush to get it. Anything else is simply bovine manure.
0/0	As supervisor of a district heavily impacted by COVID, I am deeply concerned that despite overwhelming evidence of vaccine safety and efficacy there remains a debate around the value of getting vaccinated ... It is our responsibility.
0/-1	As the "vaccine" is a bioweapon in disguise, they realize it would be a war crime to vaccinate the prisoners. That's why they aren't doing it.
1/1	As the COVID-19 pandemic continues, getting the vaccine is a powerful step in taking charge of your health. When given as directed, the FDA-authorized vaccines can prevent severe COVID-19 illness and death.
1/0	As the pro-vaccine movement garnered Hollywood momentum, science stood largely silent.
0/-1	As the scripture says: Whosoever shall seek to save his life shall lose it; and whosoever shall lose his life shall preserve it. Luke 17:33 KJV
0/0	As the scripture says: Whosoever shall seek to save his life shall lose it; and whosoever shall lose his life shall preserve it. Luke 17:33 KJV Many will take covid vaccine thinking they are saving themselves but the truth is they will be doomed forever. WAIT AND SEE!!!, LET HE WHO HAS EARS HEAR FROM THE LORD..
0/0	As the scripture says: Whosoever shall seek to save his life shall lose it; and whosoever shall lose his life shall preserve it. Luke 17:33 KJV Many will take covid-19 vaccine thinking they are saving themselves but the truth is they will be doomed forever. WAIT AND SEE!!!, LET HE WHO HAS EARS HEAR FROM THE LORD
0/0	As the scripture says: Whosoever shall seek to save his life shall lose it; and whosoever shall lose his life shall preserve it. Luke 17:33 KJV Many will take covid-19 vaccine thinking they are saving themselves but the truth is they will be doomed forever. WAIT AND SEE!!!, LET HE WHO HAS EARS HEAR FROM THE LORD!!!.
0/0	As the scripture says: Whosoever shall seek to save his life shall lose it; and whosoever shall lose his life shall preserve it. Luke 17:33 KJV Many will take covid-19 vaccine thinking they are saving themselves but the truth is they will be doomed forever. WAIT AND SEE!!!, LET HE WHO HAS EARS HEAR FROM THE LORD.
0/0/0/0	As the scripture says: Whosoever shall seek to save his life shall lose it; and whosoever shall lose his life shall preserve it. Luke 17:33 KJV Many will take covid-19 vaccine thinking they are saving themselves but the truth is they will be doomed forever. WAIT AND SEE!!!, LET HE WHO HAS EARS HEAR FROM THE LORD...
0/0	As the sickos create new poison. That gain of function is not going to stop.
1/1	As the vaccine become available, be prepared to see a lot more anti-vaxx posts and shares. Be careful to ensure your information comes from a credible website. It’s normal to be worried but vaccination is the only way out of this
1/0/1	As the vaccine become available, be prepared to see a lot more anti-vaxx posts and shares. Be careful to ensure your information comes from a credible website. It’s normal to be worried but vaccination is the only way out of this.
1	As the vaccine becomes available many people might feel they should not get it. But as suggested in the article, by getting it you could take care of your family in the event someone in your house gets sick.
0	As the vaccine is "leaky" or doesn't stop transmission and vaccinated people might shed more virus
0/0	As the world is overcrowded and causing climate change, the COVID vaccine can help mitigate the risk.
0/0	As there is absolutely no medical justification this can only be mass genocide of the population by vaccination.
0/0	As these vaccines are in the experimental phases we can't make such assessments. Heavily vaccinated countries show high rates of infection. The only observable effects of the vaccines is a dampened down hospitalisation rate. I think these figures have been manipulated by various agencies who benefit financially from the sale of these vaccines.
0/1	As they are the most vulnerable, and there's a shortage, they'll perhaps have enough of the Pfizer for them. If not, the German state will have a lower bill for the old-age pensions in a few months time.
0/-1	As they get their fake shot they laugh at the dumb people that believe its man kinds savior
0/0	As they increase the vaccine shots . The more cases of covid increases ! The people were told , wash hands , wear masks , lock downs , close business , 6feet social distancing and don't see family members because this can increase your risk of getting exposed ! Now let's inject you with a virus straight into your bloodstream ?!? This is now good for you ?!? The people getting vaccinated are becoming walking Petri dishes and helping to infect health people in the public .
1/1	As they should. And once the vaccine is widely available, they should require all passengers to show proof of vaccination or medical waiver.
0/0	As they should. Those promoting kids vaccines should also VOLUNTEER to be on a list to hold them accountable should these vaccines turn to be harmful ?
1/0	As usual the antivax cult is getting everything wrong again.
0/0	As usual, Dement*a Joe Biden does not know what he is talking about!!! My body my choice
1/1	As we continue to ease back into normalcy, getting vaccinated is important!
1/1	As we distribute more vaccine, we’re getting closer to beating this pandemic.
1/1	As we face compounding crises, I am feeling very blessed to have received my 2nd #COVID19Vaccine dose today. I encourage everyone to roll up your sleeve when your time comes. #VaccinesWork
0/0	As we have seen, some people live in alternate realities where the vaccine stops transmission or illness #sad #mentalhealth
1/1	As we push through this winter, get your #COVIDVaccine to help keep yourself and others safe. Get #boosted if it is time. Visit aacounty.org/covidvax
0/0	As well as they should. As a matter of fact everywhere should be doing the same. Even children are dying from the shot.
1/1	As you are a vital health care worker, I hope you have either already been vaccinated or gotten an appointment to get one in the next few days, SD.
0/1	Aside from COVID-19, mRNA could really be the future. It's possibilities are huge.
0/-1	Aside from all the other red flags I saw from the start, the nurses doing tik tok dances really nailed it for me, why would any human beings spend time coordinating dances when people were supposed to be dying right next to them?
0/0	Aside from providing insignificant protection in terms of your absolute risk reduction, it’s important to realize that they do not provide immunity. All they can do is reduce the severity of the symptoms of infection.
0/0	Aside from the sophistry of wearing masks, I WILL NOT take any #COVID19 #vaccine. ZERO of the normally mandated Phase 4 (long-term side effect) studies done (usually 6-10 years). Using fear as a tool illustrates the disingenuous nature of those controlling the population.
1/-1	Ask 1000 people whether they would want to vaccinate. 500 says no The press: half of Britons don't want a vaccination
0/0	Ask anyone that lives in or commutes through any big city in the US and they can all attest to that they see the exact same homeless people doing just fine (all things considered). How can this possibly be the case, if covid is that "deadly and contagious" as big Pharma just spent $billions trying to convince us that it is? Also, a Yale study just proved that if you have had covid, then you have the antibodies and that there is no benefit in getting the vaccine if so. 2+2=?
0/0	Ask labor and delivery nurses about the increase in old blood clots seen on the placentas in women covid vaccinated in their pregnancy.
0/0	Ask me in a year what I think about this experiment vaccine? Because I’m not taking it.
0/0	Ask them if they got vaccinated in ther service because it’s mandatory. Or school. Or traveling.
0/0	Ask yourself about the motives of each side. Profit? Who is profiting by continuing the booster push?
0/0	Ask yourself this: How did the human race survive thousands of years of exposure to all sorts of nasty bacteria, germs and viruses before vaccines came about? It's called an immune system.
0/0	Ask yourself, can my body endure getting covid or endure the vax. Recommendation is to just take the sniffles and don’t gamble.
0/0	Ask yourself: Will you develop CANCER quicker or not, by taking a vaccine booster shot (chemicals) every 6 months for the rest of your life? 💉🦀💉🦀💉🦀💉
0/-1	Ask yourselves this - if these vaccines are so great, why would 70,000 healthcare workers who risked their lives working through Covid in 2020 chose getting fired rather then getting the vaccine? It does make you think (those of you who are still capable of doing so).
0/0	Asking vaxxed person less than a year about long-term effects of vaccine is as useful as asking smoker after a year of smoking whether they got cancer.In 1st case nobody knows or guarantee anything (with mRNA/VV vaccines),in 2nd case you are very likely to develop cancer later.
1/1	Aspirin has side effects u all gonna stop taking that too?
0/-1	Associate Professor Mary-Ann Davies tells me that the most common #covishield vaccine side-effects are: 1. Pain in the area where the injection has been administered 2. Mild flu and a bit of nausea or dizziness
0/0	Astonishing how individuals think a vaccine will solve problem
1/1	Astonishing piece of work from these pharma gods. Got Moderna first jab last week, looks a proper stuff by the sound of this information. Bless
1/1	Astounding to see Trump do the right thing for once. But so many OTHER Republication politicians are urging people not to get vaccinated or wear masks.
0/0	Astra Zeneca Vaccines have been stopped in Denmark and other European countries due to reported blood clots!
0/0	Astra Zeneca in latin it means the star of death...these are your vaccines
0/0	Astra Zeneca is not recommended folks! If you want to get your freedom back fast! You have to wait fucking 3 months for the second vaccination to get full protection! Luckily I have to wait another 4 weeks. #fuckastrazeneca
0/0	AstraZeneca is useless!!
1/1/-1/1	AstraZeneca says it aims to have a ‘next generation’ Covid vaccine ready for use in the autumn which will incorporate some of the mutated variants of concern. Work well underway to design new vaccine structure at Oxford.
1/1/1/1/1	AstraZeneca seems to be more effective and researched. It seems promising and not rushed. I'll wait on them.
1/1	AstraZeneca would be my choice for sure.
0/1/1	AstraZeneca, Moderna, Biontech/Pfizer are very reliable vaccines that have cleared even the high hurdles of the European Union. In my opinion, if they are allowed to be published in China at all, the risk from Covid19 is much greater than using one of the vaccines listed above. Biontech, in particular, has hardly any side effects and a simultaneous efficacy of 95%.
0/1	Astrazeneca covishield. Just a bit of arm soreness and fatigue the next day.
1/1	Astrazeneca. Arm was a bit sore for two days. Have to have the second shot next month
0	At 1 point there were only 6 deaths from Covid as well. Just because they only found 6 doesn't mean there aren't any more.
1/1	At 2:22 this morning my beautiful niece gained her Angel wings. She passed away from long Covid . She was not vaccinated because she thought it was a conspiracy theory. She left 3 kids behind. Please get vaccinated !!!
0/0	At 67 years old, i'm so tired of hearing about vaccines. I've been vaccinated and boosted 1 time for covid and i continue to pray up & mask up when going around strangers. So, i have no intention of getting any more vaccinations and i've never gotten a flu vaccine.
1/1	At BKC jumbo Covid centre I and my wife got 2nd dose of Covishield under dean Dr. Dere. We record our appreciation for excellent arrangements made by all the staff working at spread over makeshift centre under able supervision of Dr. Dere.
1/1	At a rate of about 2 per million.No medical procedure is without risk.But the vaccine risk is far outweighed by the much greater risk from covid.
0/-1	At first I didn't get it but after a few months I got the shot and I regret it
1/1	At first I was against the JJ vaccine but when you realize it can keep you out of the hospital and prevent death I said ok. So that's what I got.
1/1	At first I was in the position to reject vaccination because I was worried and in the state of anxiety however I decided to be vaccinated if it is Pfizer or Moderna, thanks God I have done with 2 doses of Modernna and I am very confident after being vaccinated. Vaccination is a great help in terms of our health and safety. Do our part be vaccinated!
1/1/1/1	At first, my mom was hesitant to get the vaccine. But when I had covid just last yr September, she immediately took it after the quarantine. I guess my mom was traumatized so that's why she got the covid vaccine lol
0/0	At his confirmation hearing today, Desantis’ Surgeon General nominee Joseph Ladapo is asked a simple question: Are the covid vaccines safe and effective? He refuses to answer the question.
1/1	At last my Dad has been given the #vaccine so relieved
0/0	At least 594 doctors have died in the second wave of Covid-19 in the country so far. As they were Doctors so all of them took both the doses of vaccine. So why did they die? Know one knows. Everybody have their diffrent and own opinion, but nothing proved.
0/0	At least 75 percent of people I have spoken to say there isn’t any way in hell they are taking it
1/-1	At least 90% of the comments here look like they've been written by Neanderthals without an education.
0/-1	At least I will not be having any vaccine side effects since I will not be taking it. EVER
1	At least antivaxxers are thinning themselves out.
1/1	At least if vaxed,you won't land up in hospital....GET IT!! or must I draw a picture.....go get vaxed dammit!!!!!
1/1	At least pre omicron it was fairly clear the vaccine protected against hospitalization and death but effects were small below a certain age or health profile.
0/0	At least the USA is ethical enough to stop roll out after clotting events in order to spare other countries, Great Britain rolled AZ vaccine out anyway despite of many complications and clotting incidents with the vaccine in several countries.
1/-1	At least they are being honest and showing that they are acting taking their Covid shot!
1/1	At least three-quarters of residents in most U.S. skilled nursing facilities had received at least one dose of the COVID-19 vaccine. Keep up the great work.
1/1	At least we have a vaccine so the pandemic so about to end.
1/1	At least we have the option to help protect ourselves from many different pathogens. If we look back at recorded history, we see that many never had the chance. This is why I’ll never understand the anti vaccine mindset.
1/1	At least we know there is a vaccine that works.
1/1	At least your body won't turn into a coronavirus duplication factory if you get successfully vaccinated.
1/-1	At my age I take no chances. I also like to follow scientific facts
0/0	At my age and health situation, the vaccine is probably more dangerous than covid.
1/1	At my age, I prefer to err on the side of caution and follow scientific facts by getting vaccinated.
1/1	At my hospital only 40% of our staff have been vaccinated. It’s so disheartening. We’ve had the vaccine since December 18th. I signed up the very minute the appointments were available.
1/1	At my work it’s the lazy bad nurses who don’t want to get the vaccine. So bye-bye I didn’t like working with you anyway!
0/0	At one time not that long ago, doctors encouraged smoking even for pregnant women. Of corise, now we know how damaging smoking is to the human body. What will we learn about the #CovidVaccine 5/10 years from now?
1/-1	At some point I need to get tested for antibodies, because it seems to me it's absolutely bonkers I haven't gotten a symptomatic case by now. Though I don't have kids, and that seems to help a lot regarding exposure.
1/-1	At some point it has to be personal responsibility
1/-1	At some point someone had to say it. Your an asshole cause it’s not about you it’s about giving it to others
0/0	At some point, if not already, the global death toll of the vaccine bioweapon will surpass the total for the Holocaust. Evidence for how this happened is now everywhere. Yet governments are still pushing the vaccine. This should have us all very seriously concerned for our lives.
0/0	At the end of the day its your own choice but theres no way in hell im getting vaccinated lol
1/-1	At the end of the day, it’s all up to your body, no matter which brand you had choosing all came with risks.
1/1	At the end of the day, the vaccine is safe. We've seen enough evidence pointing to the fact that it is and little evidence pointing to the fact that it isn't. Going on the anti vaxx hill is not something republicans should fight on.
1/1	At the end, this is a bunch of doctors saying what they personally believe. I prefer facts, studies - check PubMed, there the message is clear: vaccines work.
0/0	At the highest levels of the medical cartel, vaccines are a top priority because they cause a weakening of the immune system. I know that may be hard to accept, but its true. The medical cartel, at the highest level, is not out to help people, it is out to harm them, to weaken them. To kill them. At one point in my career, I had a long conversation with a man who occupied a high government position in an African nation. He told me that he was well aware of this. He told me that WHO is a front for these depopulation interests
1/1	At the moment we have only vaccines. To find medicines needs more time. We have to return at our life, and to do it, all the world have to be vaccinated. At the moment is the only way to get out from the pandemic.
0/0	At the same time it diverts attention from a potentially disruptive critique of vaccination practices; the critique in fact articulated by many parents.
0/0	At the same time it's killing some people.
0/0	At the same time you face legal consequences for not taking the vaccine, there are NO legal consequences for recklessly and fraudulently manufacturing a vaccine like J&J got caught doing with 14M doses. 14M doses with the wrong ingredient is not a mistake, that’s fraud. And what’s the consequences? Nothing. Nothing at all...
0/-1	At the same time, many people are ambivalent because, while they want to protect themselves against infection, they also fear possible side effects from vaccination.
0/-1	At this moment I had a message from my friend from someone she know after he took the vaccine and had a stroke he is 23y
